user_id,payment_date
4ef942c4-d33e-4f18-b59d-d2969f8e8dd2,18
4f980f0e-60df-4a45-9be6-8769b240061c,18
5db31627-c0dc-4bdd-b56b-a36a7deccfca,18
66fde2b0-a642-4b6e-8dd2-0e39bcedd91d,18
6b2413c4-18c2-4e50-ad94-d90520277122,18
6b80192c-766d-43dd-ac9c-3e91cb8adcb9,18
6bf95736-7798-4853-9701-37d2faa57677,18
6d3c1961-25a4-47fb-a1e9-542f48c1944c,18
74b55052-382d-47e4-81c3-b548345b46a6,18
79ac4193-1384-4165-8ab7-ef6fc4907a45,18
7b5f6e90-6028-4b48-9576-f86fd9706ca3,18
85be9a8b-19e3-4085-b3b2-21baf38b43d4,18
8a57f205-5cac-48ad-bf49-d28513d6b9ff,18
8c71ab46-b186-426b-96b5-d782c7610a8e,18
8ce937a1-05d8-4b25-8ab7-63bfaa909942,18
8d237b9f-255f-4d16-addb-a8cfebdf2b82,18
90045bd4-6f8c-418f-9a9a-24685f8c78ad,18
97ddd473-b2a8-4f8d-8675-68d9a9597751,18
9b27055c-97c4-46a8-bdb9-81e196a87c42,18
9f04a42a-aca2-4f10-93f5-6d8b5797be41,18
a43e31d5-29ab-4549-9700-74f4445ea786,18
a4662c75-9cde-4f2a-8c09-b0b3fc993f8a,18
b092eb62-79dd-4353-9c93-8779bb0c44c8,18
b19cc955-a54a-487e-97f1-edba8af3606c,18
b263d42d-3bf2-4ff0-ba9a-24f1500c1799,18
bc557fc0-ca82-494e-b29c-471ff29bd4c6,18
c152c34e-1126-4511-915b-9f37e7d01c8d,18
cab9eaef-4283-4d47-907a-474b207b5dd3,18
d299d804-0d05-48c8-ad62-601d54438e34,18
d50f10fd-d41a-469c-a5ec-8effe16c79bb,18
d815783e-a775-49d5-a865-c7749fabfb66,18
e0036abc-aab8-4269-8d60-93183631ee90,18
e2adfbfb-5625-4306-94a7-359fb23d8d39,18
e3a7f346-318f-45a0-a30b-0420f7eec4de,18
e8e8798c-81fd-44f5-98b2-240345fbb761,18
eb51165c-2014-465b-bdfa-423a62133e2d,18
eee6c8f6-165f-4dc2-9994-b5181167acd1,18
f442b73b-e574-43c4-8084-cfe7f949e7e5,18
fe75e069-ce25-4f47-9549-413dcf8b1e5a,18
ff04e666-3737-42f1-a03c-1ae99a8f263c,18
0a71a7ac-179e-4b95-bd55-4275a8f6167a,16
0c6ba821-777b-4088-976c-45368db50808,16
0d3422e2-dd92-4993-8b15-e8e0bf520a22,16
17558129-42e0-4c6b-a282-80ce7a4230a2,16
176f1302-d1c1-4a99-939c-e8370328071a,16
198591e4-d53b-45ba-a03e-a7ecb247eb3e,16
1a545530-2611-464d-9deb-507000c4c66f,16
1b337b57-8c27-4de4-aabd-ff2de6873fec,16
1e4ead13-4ed0-4ffb-b5ec-e11b76a5faa4,16
2abd5353-008b-461a-b18e-231cf3b0684d,16
2cb3cd03-75f8-429b-9aa9-bd986b7073f1,16
323d7b0e-3568-4948-9987-e123c31691d1,16
32ddfdb7-1efc-4029-96ce-1b00227d4cae,16
35d3d7c2-2a05-4eae-bdf2-7896e611bbc6,16
391b5c51-6540-402c-b686-fc6ee877c134,16
3c5840d2-06c1-43b6-8e84-ac155c40bd7c,16
3cc02dfc-af64-4771-86a5-ac9bae634722,16
3fe64026-e3b5-41e8-a297-d21b1972908a,16
43ef7c00-4400-4220-b036-588b54cef4a0,16
43f4ab66-0418-4ca0-a856-23cace21b35f,16
49c42422-3f59-449e-a065-8ceb560da5b4,16
55749476-e522-4acd-950a-ba968705bf41,16
56dfbb55-c7ac-4fe8-b97d-cb6930593308,16
582cf122-a902-49f5-895c-0a3d807bfe50,16
58f0cadc-0ec0-4e6d-aad5-341aa361067b,16
59ca07d7-8601-45ec-af5c-e831872919d8,16
5a0e132b-d572-4b7e-b78c-28a9ea523c2f,16
5bc084c9-37b4-46e4-9a2a-69121f28ebf3,16
5cc8cac6-b2f5-4a87-895b-7d9a42b70888,16
5ef5b542-b187-426f-b6f3-62a38eaab27f,16
65b0c801-9dd9-4c2a-9892-abec72e98775,16
78fb2e98-f86a-4af6-90aa-87cbe46fa2c0,16
7aab00bd-0bb1-4f71-8839-3c7dae0e2a77,16
87f876a2-19cc-4606-ac8d-0f54091763e0,16
89139daa-d31c-4a1c-93bd-6a7da4a8c2ea,16
89837e7d-3854-4502-ae8d-040d3776f00b,16
9295f1b0-c1cf-4dca-b720-84146395e058,16
92b33056-f289-4871-b7da-36a9f79dabf4,16
93ccc2bd-bacc-4286-8f9b-1281af567fa9,16
9c7777e5-71c4-433b-ad69-fe957a9bf408,16
a1d07103-a4e4-49a1-a1a8-d5b131d4a477,16
a90f4de9-33e6-4579-b241-50d2a4e733fa,16
ad46dfed-b457-4910-9a67-8908b7fbefcf,16
b1197fbf-9d93-4ed7-aae4-da975acdf409,16
b29c8b4e-bba7-46b0-a0d7-2252f609eb42,16
b5e958b9-df6a-4e72-a0fc-b7407f9ab103,16
be096c3a-cbe2-421c-8791-c9658fb76433,16
c398bb9d-8ba5-4f31-9dd2-97d09a289360,16
d26c7ccc-1946-48f7-a06c-6c996f06e2a8,16
d859af69-5581-4dde-9fd5-235888847495,16
d9e4c898-0e99-40bb-a16a-43f494496538,16
e8419696-be9c-4102-ae45-8318574b7687,16
ef83e1ca-eadf-4d49-a5db-4f324cc0b60f,16
f52664cb-2a7b-45dd-88f3-a6810381b5db,16
f8195571-cd3d-44fc-b994-6a41159a22cc,16
ffbe5222-482b-47b8-82bf-36f02a20d44f,16
044d39e9-f19a-4cf3-85c0-110ffe99b575,2
074a9ce6-8988-4dd5-8c86-d35deb22326c,2
0d1dae30-66da-44c9-ae92-fcc85f0e3416,2
0f1d2ce4-99c4-49d8-b91e-f06cd5448e6f,2
1b9df3fd-3e5f-4065-988c-8f520d9cee84,2
1d9411aa-0b23-411e-9c85-c239d1db47ad,2
368072b8-2e8a-4760-8f33-90bde1195718,2
3b3b9b7a-290c-4cc4-8230-35f783a46752,2
48ba59d2-0010-4707-aaa5-b3a819696254,2
49e11a1f-0097-4518-aee3-b624996bc875,2
4eeb10dc-4d3e-4699-a310-a8ad80d788e4,2
52d1af5a-32b8-461f-a443-2c3214b5a667,2
59dce297-ba18-45a2-8794-b89f21d59058,2
5f872b4b-a0f9-4191-8688-65a2b6ccd9a6,2
67556f30-f2ca-45b8-97b6-4a46a85b1ecb,2
6b912854-653a-4145-914c-aff8f3d6b49b,2
73e82ce3-6766-4acc-9660-6ca692b8d2d9,2
744ccd67-dcb5-4276-965f-c924e43042b7,2
78017ad5-1c67-4cfa-a973-2c8cccdf0f21,2
7d108518-4d87-4b6a-857a-8b37772c75e6,2
86101e3e-d26a-4e51-86b8-f9b8d0c57cce,2
919436cc-5f02-43d1-9636-d72e1490bb3d,2
b7044a20-50db-48fb-b9f4-e6df51cabda2,2
bfa15ad2-1b70-4087-a716-57e1a666733f,2
c269f4a8-d26a-440e-b312-a12157164f86,2
d38a4008-15f8-45f4-abf8-d1b69c054baa,2
d7d04ed9-dca6-4b02-8d85-597c1567544f,2
e3121bf2-ac22-433a-bcea-a794b43803a7,2
e3d7d010-89b3-4770-abc2-73e57a677c00,2
ea55e5ea-2ad5-4b49-be00-03597558d95f,2
ec801e13-6cb8-4079-b4d7-12186ca9b7f5,2
00f928a9-0516-435a-b084-8c579e5a01af,13
047b13e2-8605-4a45-babf-5ebac6d5eab1,13
064ccebe-3425-45ec-aa99-91b363a9f135,13
10092e5d-6ff7-4225-9d1d-52ff6b54ff08,13
108b1809-6725-40ea-ab1a-2d27ae032443,13
10ce6301-64f6-49bb-989c-fea0d3d5334f,13
114111fd-2233-463e-a606-36ef646ead09,13
13fac8eb-9503-4e6f-9369-350106f0188b,13
1511d07d-3098-449e-9065-23d681a7bcb4,13
155e5500-79ad-4a9d-ab4d-08295e7c491a,13
1ef1a9c8-7f94-46cb-9ce6-ad4012187d52,13
22126883-98d8-4e50-88fa-2f55ec23f6c6,13
2816b980-da2d-4f25-96ef-2dad1e9cd122,13
29ee40d7-356a-4e62-ad0d-b856b59dc7ef,13
2d84fe10-175b-4b87-b3d6-d22ff7413fb3,13
2f9483e5-9407-48f9-b7ee-655a593ed03c,13
34889979-0e03-4dc6-96cd-926f3b7d4195,13
39250ff3-abfa-4407-89d0-5ef32fae7aa3,13
3a8c3fbb-74d4-436e-941e-ce7d824e0e95,13
3c3f772d-6463-4820-9cdc-f6c212e50a80,13
3edb47b5-7f9d-41bd-8923-a3c19d90ff5a,13
419137bb-6044-4bac-836d-284e7763f95a,13
41ef0f48-80ea-40a5-a9f2-917b1f76594f,13
424aa4a1-c7ff-4ab2-baf1-c3b926518115,13
43ea00c2-74c1-43a6-b5a1-cc83bc488eff,13
47761cb9-4453-4d53-bb5c-a8943bbe2490,13
4b4abc0a-8c14-4e7e-9873-fb7b0d6fe273,13
4b80da57-4a63-4392-a618-0b4d419303b3,13
4bd7dd1b-9696-435a-bfde-28b16d6242cc,13
4d8ba9ec-d141-4e0b-b4db-a037777424f2,13
4dbc4503-aea3-406b-8c96-f71eddb247c9,13
552e9390-48fe-469d-acc1-aa5d5d52e935,13
560930e7-6816-4240-ad83-ef9690a813f7,13
56800f08-cdde-4702-af7c-4afa9fe8d801,13
62052735-79a7-4d78-8195-73345c8e6922,13
633a9033-a072-49f9-868d-ceeee26c7a4c,13
634812b1-d411-41e0-b57c-5adcf2d16526,13
643ac8b8-bfd4-4fc0-9e53-51ca303915c1,13
67253b3e-9671-43f5-abe0-50e9a143f338,13
6be27c0a-7cd2-4083-81d3-95ca1c7b3a56,13
6c0a5d11-09dc-44df-8df8-64c7373ef9f6,13
6c7d22ab-083c-4cca-a61f-4d194c5828f7,13
6d4168e2-8380-4b82-8e75-bdc3dcd7ff87,13
70314bf5-5325-4dab-a8c0-b057efe8a702,13
71e6a697-a445-440f-8ed1-710d5a21bbf3,13
72e8fe3f-0dd9-44e3-8775-660bacb17310,13
735fb24a-f1ae-4b1d-abcd-bb2145f19bea,13
74470bdb-f966-4cc7-ae74-632346594906,13
74be5e94-e4ee-439e-a2bb-e21332dc6d7c,13
7523357e-6667-4c70-9424-b79836169e9e,13
76642ab1-6aca-4875-826c-21e503aa52cd,13
7b86efe4-ae3b-4e83-9b37-a05bda0e81b0,13
7f383703-01f7-49b8-967f-38f0cf057206,13
81613fc9-9ff7-4647-86f1-63e8d928772d,13
82b72ae6-d248-4760-b3fd-7c4e94071162,13
8c73c61e-3812-4659-8cb1-8aea5887557a,13
8fa02d59-722d-4ea6-aa5a-a70125697163,13
93daf490-b42e-4f0a-a707-05a749d7eb6d,13
96f86415-4321-405b-a3ea-35f4445f215d,13
972c17c7-574c-4332-9123-8c268852590d,13
98db400d-81b6-42c1-bde2-3a0827de8946,13
99e38fa2-145d-414a-be5e-b3abedae3e0c,13
9ad783f3-11bd-4929-bbdc-b30804650f99,13
9db19ae6-7d68-4180-9e06-661ed7f49469,13
9ec9ce8b-099a-4e1f-a910-78942bada6e1,13
9fc8b990-f640-4594-9f03-2650edf5a59e,13
a0f128ad-293b-4ad7-8acd-f4390dd6076d,13
a24e5592-ec59-47e3-855e-c701e1966018,13
a3d29c0f-0230-486e-9ff5-5e58e5b0a4da,13
a7163c32-e4a4-4430-9870-21067e80996e,13
ab0f564f-01e1-4ae3-a0a5-d9c7c7f1d1dc,13
acd6a2d6-0f6d-422e-a9da-66f5383088dc,13
ace9cc13-627b-4343-81a8-d04568cd57f5,13
ad7e3798-a918-4f48-8b6e-9da58942aa01,13
aecc120b-9e88-419a-8291-d7206528f977,13
b01ef44a-111b-435e-b9e4-81125c3068e5,13
b1418f49-4768-4ff6-b38e-11ca96daadc8,13
b328a576-65d1-487f-b994-4b314fb63102,13
b52296bf-cb1a-40a8-be1a-a3f518a15d7b,13
b93536a8-715f-4bb0-b4da-4771427ce383,13
bb787f2d-c7f1-4ae7-aa88-db893168679c,13
bbf8b961-186a-4638-be57-c4cc4ee270fa,13
c0b7ca59-cb4e-40f8-b7d8-e555cbc2603f,13
c432fcb5-c675-4dc0-9ffe-15901bc34d1d,13
c4a8add1-1c58-4fea-acb2-54d2e41a4dc0,13
c7ae040e-9dff-4736-9d8e-67f092913fd5,13
cc26601f-290a-46bb-b69f-251de12bca55,13
cd0be164-e9db-498a-bf80-c748811454ab,13
ce775ca0-2d9e-423a-a631-c03cc9b58c99,13
ce8adb1e-57d4-432a-9550-6804f2fce0fa,13
cfa5f389-4258-4bbf-9f58-e43248cd5e74,13
d1338a26-88de-400c-bf5f-4efe4b169eb2,13
d2e5131d-1964-4515-b3cc-cef3f0f24a3b,13
d4f6bb49-44c0-4a70-84e7-1ff46a4c6eb9,13
d6c9237b-ae67-4d81-94c4-2686169cb367,13
d723defc-da42-44bc-bef4-daa7cb722bca,13
d93f143d-830e-4364-88c1-04cadd36b354,13
dae44cfe-c064-4d53-be0e-b8429122f51c,13
dc43542d-c616-466f-9ff4-f2d1cb808cbd,13
ddd93497-a256-41f6-b504-e9230d786d6f,13
df66f91d-763c-4159-bb74-ef7842a69995,13
e3dfd03e-c9a3-4864-8d25-a4a771f1ce1a,13
e4738201-7322-4178-af5e-5ae4fa44868d,13
e55392c6-b5cb-459a-a4de-d34e870cfbf8,13
e7498fc5-8393-4001-82dc-828429c48b9c,13
e76e3cdf-5250-4304-8dc1-8813cf2483d2,13
eddea3e6-400e-4a17-8d02-30623dbbb33f,13
eede9d14-bed8-419b-8d5f-5ea3cf897879,13
ef5c3eb8-4672-4da3-b793-f0478b9847c2,13
f8c1a951-49ee-4d43-8754-12885d408ec7,13
ff09095c-f8d6-4348-b365-19cdfb025c92,13
ff0bc5e7-fba6-415f-b21a-bef3f3700b2a,13
03145941-d829-4c82-9796-8aba242e97e0,8
045cc35c-ffbd-4b4b-93e6-7f89ea1f6b00,8
0a13723f-b464-4472-80a4-888bd0601a62,8
0cc21348-62d9-45aa-a8dd-17d03ffb6c99,8
0e540bda-bc81-4670-a961-6d6407e0f6aa,8
105db87c-777f-45cc-b72f-47bf88bd9aac,8
1350dbe6-9331-4582-90bb-08b986bbf731,8
14f5dddb-629f-4e54-9872-1040063e4202,8
1b518f9f-253e-4e50-b6eb-a55d1fb4f2ff,8
1c78b126-cb5a-49e1-962e-64954d2f265c,8
1df49667-c190-4236-9ad5-25644727de3e,8
1fafbf0f-c995-4ffd-b555-10aa3119944f,8
207af512-a494-49fb-8327-38a4d3c5229a,8
26933d07-d54b-42e8-a66e-9e56c0844098,8
2a589c23-1100-400d-af87-81c36123b877,8
2ce8a290-028c-4ed3-a8ca-7969e2ca91e9,8
2d420350-47a9-4f5d-843f-ee34a7f17521,8
2d7a6e1a-0d1f-40b9-8b19-72a16000c5fd,8
2f48fe62-8ff4-498a-8486-9bae1b46c004,8
307c5db2-ea79-4690-8e06-7acc6d3261d4,8
30de13af-1b00-452a-9167-b0749512464e,8
34a20396-8603-4154-ad7e-0f8e725777e0,8
37f2cbc4-d4b5-4207-bea3-641b610dadb7,8
3c9b5ef3-c783-4aa4-9c47-8fc29a34d5d8,8
3cf91c8a-5596-402d-a36c-8735bd5f7833,8
40497648-3cc1-4063-a0e8-566fb6e53f82,8
40c8391b-4617-4c7f-b800-cf4cb91b2904,8
40e52192-e554-40f8-bf6c-33ad9ed68590,8
44dd59e4-5a47-4763-b9a1-6d735983ea47,8
47e15379-a743-4ddc-b685-67584db357e9,8
4ab04163-a1a4-42ca-832b-0a7ad26aac6d,8
4bb72a96-1c3c-4b83-a8d6-14b3f52e2004,8
512f734b-c30b-4ba3-bb74-2e20b85026e5,8
51be4d05-ac2e-42d8-adee-0fe7c7d63c32,8
554edf9f-4576-4cfa-9c61-7ce436bc08ef,8
5666c32a-392f-425e-96a7-479e0b476afe,8
5805dff1-bc9c-4e20-b4dd-55248c8ffe8a,8
5a7ca5b6-cf7c-47f5-8165-3e609bb6c4f7,8
5afe0b7a-1673-4338-8619-44518cfebe80,8
5b2a17a4-45cd-4137-a8d3-e941a21ae17f,8
5e18edbd-b196-4471-97db-ef5c7e6159b4,8
5f4f3a0e-7a08-46f1-b831-a76de0a78b14,8
606baf94-8cf1-4ee0-891c-ec7e18a4e039,8
621c06d7-9ab9-43d3-ad7f-2629a2cde2e1,8
62c9ac51-97b7-411d-a393-bb1ddca9a84c,8
63a947e4-70ca-4f54-b603-766d7daa4468,8
692d4cd7-6fae-4616-a1b0-9d1854011692,8
6a7314db-b71e-4fa4-b8d4-403d5c1fd971,8
6c267641-34a5-4a79-96a6-7fd3ed29bd2e,8
7b501540-556a-42b5-8946-ba7a08435a6a,8
7ba20529-960e-4e60-aa4c-ea3650b0582b,8
7d1b9a21-2d2d-4a55-8272-7ed02fdf4687,8
7f1f0ab3-4eb3-4180-96aa-7ec4a43caba2,8
830a7297-51f3-41ca-a682-6d97f4694870,8
854fafe7-2c30-4521-9a01-461744b853c6,8
8b628eb7-9d1c-4e92-b097-051fde4b61ab,8
8e324e61-b9ac-49ab-8c45-81d0ffc77324,8
8e63de01-4e66-4384-bad5-13ce8824da6a,8
8ff570f6-64bc-4979-bf5f-044cf64c2094,8
90e2994c-3a42-410c-af83-ec9483e42531,8
9551a222-3fdb-465f-88eb-26f6cf71e64f,8
9624ec5c-d13e-420a-8c81-827619b2e220,8
99ee14fd-8b71-4891-a942-cd91222c3651,8
9b55f592-0a8a-4210-839b-9c97e0bbb81f,8
a014d382-226c-4092-b134-1d78d43f8085,8
a0395661-5b24-44ed-91e7-2f8911947072,8
a08fab04-2e90-442f-b843-92717b13a42d,8
a400eb75-cb5a-48b9-9560-7f4b19845c90,8
a54a6802-e685-4d22-83be-4b0422aa831e,8
a8b8a55d-fa75-4721-bdff-6a4a99e52123,8
a9dcd6b7-23f5-4ee2-84f3-a4a4ec807d40,8
aa09a404-1b2c-49a8-8126-31c15b1e3ff9,8
ab12411b-e13b-47fb-aa98-d6c5d4e1ec04,8
b073215a-671e-44df-876a-83e18dfe7c35,8
b1ce52c9-c2a8-48a2-af92-36d7cf18b7ab,8
b1f0c121-edbf-464f-ae78-a6df35e77033,8
b2f79aba-0188-4345-9eef-3073145b19f6,8
b4351707-02d1-47c6-a779-4263e348a034,8
b454aa44-6683-4fc9-bedb-a414e3577ecc,8
b488df41-8e2e-4c4e-ac59-b23b016d624f,8
b4a9f94d-9ae2-4016-830b-7b1f24915149,8
b7667c10-9231-4541-8830-73d6c6f5ba33,8
ba179220-3b79-4298-9831-9beb5ffc675a,8
bb1484f5-86d9-49e8-80ec-1ab2ece8244d,8
bb709425-d496-4c31-bb1c-c3ec3d9d3ffd,8
bbc9d298-20d2-4d21-b892-49d2562f1020,8
bc41c142-da12-43e1-a68f-be8ad515e47c,8
c1ec0b4e-5f65-44db-b079-afeeade356d8,8
c27057fd-291f-4b9b-9f0a-8ab399f740b7,8
c3148faa-e3dc-4ce8-a3e0-3f33cc599078,8
c47b5173-d1c7-44c8-8eae-b6e110cdd18d,8
c855b5c5-fdda-422d-b10e-a7b1b568ea05,8
ca187005-6f61-4f42-9c41-ff84302d815c,8
cbf7b539-3720-4e83-aa2c-a938c177dd45,8
cca4875d-e050-42de-a22e-bc6d4c46c428,8
cd7c1397-cd12-4035-b11c-9da28ccb4652,8
ce3fd705-b8cb-4d35-8cc1-0dc0ff37965d,8
ceb4cd24-343e-47dd-bd4c-829f7e19606c,8
d103cbe2-a1db-4187-bb42-d2b197f0504e,8
d278205f-4175-4dbb-a398-5661a0a9c9f3,8
d2960457-2579-4775-ae89-5fe32911a14c,8
d66f0156-b306-42d3-8e23-69ef22958ee8,8
d8239055-cbd8-4a96-81dd-77e5bd0911e8,8
d8804552-cb20-4a56-889d-ecdbd234fd47,8
d8fb8ea4-1b4e-4cc6-9672-f51db46e22c6,8
db0dfa8c-52c8-4b37-9e8f-399810a4b937,8
dc3eac44-de49-4b48-b6f9-26e2c6a0f606,8
debb1cc4-7e94-4982-93b2-9bff243b6210,8
e207a109-94f2-4c72-a61f-8a806120a263,8
e285fafd-4972-435d-8fc3-264db1aa375f,8
e2f8ef6d-b117-493e-be28-4d92f9089527,8
e4ff23a1-7994-4509-8c02-d0cd5b9a545d,8
e6b8cfab-0a8c-4620-a18a-66b15dd6cd40,8
e7071d9b-c7ce-4e9e-9051-9e68ecd047d4,8
e754e649-01c7-40d2-bfa7-074ab828e981,8
eb838fd4-b2b4-4861-b3d9-b0dd20db5e4f,8
eba65dc5-bf02-4cf1-a97e-5ad4969772f7,8
ebb84990-b19a-4969-a563-5496ef99fba1,8
edd26e97-a986-499c-a8ad-9e95d7f35ecd,8
ef727011-88b8-4f49-8f4e-204a213af7e2,8
f16032fd-e8c4-4f86-aefb-047a51ec4750,8
f678719e-abb8-4b13-a521-9cb0dcd47629,8
f7db2a66-e8be-45cb-ad00-1cc7a06130c8,8
f8dbcf22-48d5-42c3-b4e1-843db39f5300,8
f8e93a6f-5e30-4010-b7dc-efc1505f82df,8
f93774b1-c625-44c4-89fc-e1af0eb4a83f,8
f9c105e9-828d-4677-a3fb-7810dccee07d,8
fab1b5ee-91a8-416a-b108-ae91f15af20b,8
fc8d5abc-e221-4f8b-963c-0c8bd2f5f47a,8
fcea61c9-f533-4fc3-bc02-b3f3300fc50b,8
fddea024-bee2-480d-84a9-ca0f24fa7d9d,8
fde9c160-dcdc-4e34-a83d-941cfdd8d533,8
feac6688-e626-4469-bb45-b77ffdac4b09,8
ff9b552c-d618-4689-b662-639d529d0961,8
ffe866e6-15f3-4eac-b399-cc4ae7056a78,8
04b5112b-d418-462b-ac2f-d709f1b05fe5,9
06c9fcf4-2410-4fa8-9c92-f9939acadfcc,9
1337499e-17c4-4b72-bf2c-a6f0b8fb4d22,9
177ceb97-36cd-45eb-9554-13a1a6e81074,9
177f5aa7-aec7-4f16-9e2d-34a0a4eea959,9
1b21e215-77d1-41fe-b973-bdb93c627e8b,9
2395d2cc-4425-4c12-9f38-d0a592a9f112,9
252f6030-bf48-428b-830c-cf4c2c9ea7bc,9
2a29ff1a-0715-416d-9a39-8c5c4c8479bc,9
2bb76441-17f6-4536-8528-09bbb5075fee,9
2c5b0194-5ae2-468b-82fa-ba43b5dbc8f4,9
2e04d1b0-ccb7-49ef-b170-b23d724ce287,9
2e26d7e7-b65e-4468-8096-5bed0ef99988,9
2fa6a3d5-7d16-4e4f-b2f8-7c38db875015,9
32589602-1ef2-4c20-a4c8-2a10dad2a786,9
34d0322e-18b0-4ed5-9c71-cd836daecdc4,9
3c5bf339-e205-4dd7-8df3-4df927edcf3d,9
3d0f0916-b678-4b81-b3e5-bead3c55f64b,9
3d8d43ae-ee5d-44f5-af09-cd625f0789de,9
3f824fa4-297c-4798-aef1-595fb4f194e9,9
41521616-32ca-47ef-98ed-a8ea35b0e18d,9
41f85f4e-c8e0-41da-b292-2229ba94e262,9
42246e79-72ec-4363-b916-884add8ef40a,9
46d3a792-6bcd-4986-b394-c89124bc2c9d,9
47507ff2-be57-4378-8602-ee3e1ee1171b,9
47e08ea9-0457-49be-99d1-34cdec4ff4e8,9
4e841266-969d-4f8a-a6c6-64084420c833,9
4ea34a62-1833-46d9-af2b-c29c78f4b3a1,9
519e7a8c-cdc0-4c4c-92a0-1230adbb1ec4,9
51c38ec8-8463-40de-9727-93035d0e77ff,9
52ebcea7-d9d1-473d-885f-f04c806a557d,9
54845673-b90f-485e-8285-33e4ceec1328,9
55e02426-6483-4f93-994a-d060f3e3d9ae,9
585ceb8d-2571-4292-b63e-9f6aa20f91fe,9
5e8543a8-057c-40f2-82f4-9d938005e9c7,9
60450cca-fb47-4eb7-8d58-4a5ea88eb8ae,9
6196bb3a-7d97-4668-9e49-da11a40c5876,9
642047d4-d7e7-4418-bc63-96d0693c2673,9
64dd086c-5c33-4af1-a621-0936f01a59bc,9
64ef917f-40bd-4620-8758-8f4f7ac13fb5,9
666352f6-4781-4d53-85fb-6c606b96d598,9
